longitude,latitude,value,LandCover
135.57089,-15.29818,67.10544,10
134.47676,-15.27911,65.2811,10
134.4789,-15.27544,70.62631,10
134.48344,-15.26859,70.305,10
134.48068,-15.21399,66.59092,10
134.47765,-15.21192,71.66364,10
134.47495,-15.20825,70.82011,10
134.47702,-15.20562,71.80607,10
134.4744,-15.20194,64.32692,10
142.11354,-15.12596,64.48565,10
142.11839,-15.12529,66.66272,10
142.11249,-15.11831,68.54945,10
142.10712,-15.11515,64.70876,10
142.11197,-15.11448,68.104065,10
142.11679,-15.11382,67.24267,10
142.10173,-15.11198,65.1745,10
142.10657,-15.11132,76.59985,10
142.11143,-15.11066,64.92197,10
142.12109,-15.10934,64.73404,10
142.1012,-15.10815,64.91478,10
142.10605,-15.1075,65.959114,10
142.09906,-15.09285,65.481445,10
142.11844,-15.09023,68.310265,10
142.09854,-15.08902,67.51834,10
143.41525,-15.08438,63.431633,10
142.10716,-15.08007,66.01047,10
142.11684,-15.07877,68.26548,10
142.09641,-15.07372,65.06375,10
142.10126,-15.07307,68.5348,10
142.09587,-15.06989,66.37993,10
142.11797,-15.05137,67.35684,10
142.11256,-15.04819,70.76707,10
142.85916,-14.94045,67.65217,10
142.85861,-14.93679,63.983253,10
133.3037,-14.93508,69.41344,10
142.84872,-14.93066,64.34412,10
142.83536,-14.92524,64.619995,10
142.83041,-14.9222,67.60274,10
142.50781,-14.87982,65.224396,10
144.86426,-14.77054,76.68479,9
144.85953,-14.76433,75.45958,9
144.55367,-14.76258,64.4215,9
144.85901,-14.76096,74.7755,9
144.84317,-14.75636,73.54356,9
144.8425,-14.7548,78.65865,9
144.84619,-14.75425,66.34077,9
144.83458,-14.75252,76.83382,9
144.83829,-14.75197,73.997894,9
144.84198,-14.75143,74.166794,9
144.83038,-14.74969,71.21957,9
144.83406,-14.74914,71.15224,9
144.83777,-14.7486,74.78997,9
144.84146,-14.74805,75.050964,9
144.82986,-14.74631,71.44543,9
144.83354,-14.74577,70.35965,9
144.82935,-14.74294,70.83801,9
144.82513,-14.74011,70.83801,9
142.96652,-14.73912,64.15742,9
144.82091,-14.73727,63.932976,9
144.82462,-14.73673,70.81771,9
144.82039,-14.7339,68.452736,9
144.79245,-14.65368,76.045425,9
144.79193,-14.6503,72.5863,9
144.79512,-14.64638,75.66861,9
144.7946,-14.643,76.88408,9
144.79779,-14.63908,74.029076,9
144.79726,-14.6357,75.7845,9
144.7957,-14.62558,75.66861,9
144.79465,-14.61883,75.67041,10
144.79413,-14.61545,75.32,10
143.01532,-14.61309,70.75557,9
132.69629,-14.59671,71.2492,10
132.70284,-14.59605,69.862946,10
132.69577,-14.58974,66.51919,10
132.70229,-14.58909,66.03585,10
132.69531,-14.58278,70.25638,10
142.26309,-14.53017,67.40854,10
134.92354,-14.51295,64.13376,10
134.93288,-14.51196,65.24414,10
134.92606,-14.51112,65.358116,10
134.93077,-14.51059,64.11385,10
133.40135,-14.50467,65.477486,10
142.33014,-14.50188,65.15165,10
142.32034,-14.49939,64.496544,10
141.62085,-14.49319,68.185356,10
143.55695,-14.42566,71.16465,9
143.63507,-14.42541,63.915276,9
135.16939,-14.42325,61.783325,10
143.62602,-14.41952,64.24909,9
135.17326,-14.41678,63.34857,10
135.16371,-14.41177,67.96435,10
135.16817,-14.41129,62.961647,10
135.12714,-14.40967,68.58173,10
135.13164,-14.40919,66.94131,10
133.66145,-14.40554,68.242455,10
135.12653,-14.40368,68.441826,10
135.13101,-14.40319,71.36546,10
133.71185,-14.40021,76.58684,10
133.71742,-14.39962,67.88002,10
133.72859,-14.39844,64.73628,10
143.6058,-14.39369,63.802185,9
143.60283,-14.39339,67.36633,9
143.59721,-14.3913,66.85893,9
143.59828,-14.39046,66.91559,9
132.94438,-14.38925,64.27126,10
143.59775,-14.38695,63.942844,10
133.72173,-14.38597,61.91504,10
133.60793,-14.38462,63.246788,10
142.17154,-14.38057,65.56653,10
142.17336,-14.38007,67.25067,10
143.59669,-14.37993,63.629242,9
142.17101,-14.3768,64.63434,10
143.59616,-14.37642,68.65214,9
143.56296,-14.374,67.57915,9
143.56699,-14.37342,67.33058,9
143.54227,-14.37336,68.27427,9
143.59566,-14.3729,67.77958,10
143.59111,-14.36997,67.61222,9
143.67278,-14.36898,63.886284,9
143.67226,-14.36548,68.69142,9
133.66559,-14.31978,65.33214,10
133.66505,-14.31913,64.6315,10
133.65361,-14.31445,68.7713,10
133.653,-14.31372,73.49406,10
133.67574,-14.30547,67.93219,10
133.6752,-14.30489,69.47263,10
133.70311,-14.3021,63.6955,10
133.70306,-14.29595,64.66383,10
133.70226,-14.28944,65.365,10
141.86386,-14.15613,67.828125,9
141.85362,-14.15361,67.90091,9
141.88165,-14.142,64.50877,9
141.88113,-14.13817,64.21052,9
141.93469,-14.1348,69.214966,9
141.88058,-14.13434,74.304306,9
141.92935,-14.13163,67.03759,9
141.88004,-14.13051,64.30659,9
141.92883,-14.12781,65.87142,9
141.81424,-14.11981,67.131294,17
141.81856,-14.11532,65.09209,9
141.81804,-14.11148,67.51444,9
141.84239,-14.10823,67.916405,9
141.81752,-14.10763,68.08524,9
142.15677,-14.10068,65.043205,9
141.88057,-14.09925,64.30909,9
141.84715,-14.09321,64.574936,9
141.88866,-14.08648,67.138,9
141.89008,-14.08335,66.85055,9
141.88812,-14.08266,69.197044,9
142.13953,-14.07998,64.832146,9
141.88954,-14.07952,64.43321,9
141.89436,-14.07885,67.44315,9
141.89865,-14.07436,64.49121,9
141.90346,-14.0737,64.37866,9
141.90239,-14.06606,66.85055,9
141.89595,-14.05527,66.68428,9
141.90077,-14.0546,67.75807,9
141.89062,-14.0521,65.25166,9
141.90504,-14.05013,67.416466,9
141.90988,-14.04946,67.39098,9
141.8853,-14.04894,67.45866,9
141.89012,-14.04828,64.638794,9
141.88478,-14.04511,63.79071,10
141.88423,-14.04129,67.4729,10
141.78995,-14.03847,67.5074,9
141.87889,-14.03812,67.07219,10
141.8837,-14.03747,67.04929,9
141.78943,-14.03462,65.18196,9
141.87836,-14.0343,73.55225,9
141.67914,-14.0337,64.53225,9
142.14395,-14.0326,70.58825,9
141.87784,-14.03047,76.5346,9
141.88264,-14.02982,67.49489,9
141.68356,-14.02917,66.342186,9
141.88213,-14.026,67.559425,9
141.68303,-14.0253,66.26849,9
142.85284,-14.02308,68.388176,10
142.85715,-14.02248,70.077484,10
141.8864,-14.02152,67.501724,9
141.68248,-14.02143,67.15408,9
141.68744,-14.02077,76.5346,9
141.68689,-14.01691,73.55225,9
141.69679,-14.0156,65.458786,9
141.69919,-14.01356,68.37224,9
141.7041,-14.01287,65.151726,9
141.70119,-14.01108,65.11049,9
141.84514,-14.00759,63.92146,9
142.86794,-14.00619,68.430595,9
141.83492,-14.00505,64.1384,9
141.84946,-14.00311,64.97059,9
141.85429,-14.00247,67.77159,9
142.25317,-14.00215,67.39814,9
141.7162,-13.99152,67.96496,9
141.71567,-13.98766,70.30186,9
142.13766,-13.98742,69.011696,9
132.06522,-13.98428,65.7452,10
141.70967,-13.98062,67.62335,9
141.81386,-13.97802,67.1439,9
141.81873,-13.97735,67.85118,9
141.7086,-13.97291,64.14315,9
141.7533,-13.97071,67.00201,9
141.75819,-13.97004,67.19696,9
141.70804,-13.96905,67.258804,9
141.82735,-13.96834,74.526955,9
141.8322,-13.96767,66.41203,9
141.81226,-13.96652,76.56179,9
141.75766,-13.96619,68.435776,9
141.81712,-13.96585,66.89764,9
141.7124,-13.96452,64.73188,9
141.802,-13.96402,67.9664,9
141.72226,-13.96318,67.7224,9
142.23181,-13.95168,63.831192,9
142.28305,-13.94854,65.37127,9
142.23128,-13.94793,64.55181,9
134.72125,-13.94279,63.29864,10
134.726,-13.94227,63.452896,10
134.73491,-13.93512,64.9026,10
141.88474,-13.92151,67.98094,9
134.67053,-13.91733,64.37782,10
134.66891,-13.91692,70.75585,10
141.88689,-13.90178,64.22717,9
142.11288,-13.86354,64.46316,9
142.11703,-13.85915,68.313896,9
135.01807,-13.85857,63.893562,10
142.10713,-13.85665,67.799545,9
135.01059,-13.85634,69.2364,10
142.11182,-13.85602,68.342804,9
142.11127,-13.85225,65.1856,9
142.11537,-13.84787,74.1068,9
142.11684,-13.84684,67.96553,9
142.19441,-13.83723,65.906296,9
142.19109,-13.83638,70.23435,9
142.18924,-13.83411,67.87166,9
142.18593,-13.83328,67.89804,9
142.18407,-13.83099,64.87192,9
142.13229,-13.82168,65.26759,9
142.13483,-13.806,64.780525,9
132.89748,-13.80473,60.363167,10
142.13428,-13.80225,73.33074,9
142.23047,-13.78511,65.1745,9
142.13974,-13.7747,71.32307,9
131.94386,-13.77293,68.77813,10
142.13922,-13.77095,67.92068,9
131.90686,-13.7695,64.96642,10
134.29504,-13.64212,67.42749,10
134.2957,-13.64009,67.97928,10
134.29454,-13.63585,76.58684,10
133.50511,-13.59219,79.22275,9
133.50406,-13.59191,71.33637,9
133.50981,-13.59132,69.51914,10
134.25627,-13.56415,63.909153,10
134.24554,-13.55898,67.0473,10
134.32141,-13.55705,68.08811,10
134.31563,-13.55137,63.837456,10
134.32069,-13.55082,73.73998,10
134.38995,-13.54328,68.73353,10
134.37975,-13.5381,63.806213,10
134.38455,-13.53758,68.149376,10
134.38939,-13.53706,68.28283,10
134.37889,-13.53271,68.46443,10
134.38371,-13.53216,68.34737,10
134.37903,-13.5319,75.043724,10
134.46616,-13.51013,68.010735,10
134.46645,-13.50992,75.043724,10
132.35425,-13.48456,70.82891,10
132.36024,-13.48394,67.415726,10
133.48314,-13.44296,65.04858,10
133.48222,-13.43643,67.1725,10
134.40967,-13.42344,67.97182,10
134.4615,-13.42318,63.1764,10
134.40764,-13.4228,68.05665,10
134.41248,-13.42227,67.83836,10
134.43373,-13.42065,68.163574,10
134.43181,-13.42017,68.623436,10
134.43663,-13.41964,60.349358,10
134.40907,-13.41724,67.97182,10
134.46758,-13.41672,63.551926,10
134.40703,-13.4166,68.05665,10
134.41185,-13.41607,67.97182,10
134.4283,-13.41502,68.425835,10
134.42633,-13.41451,68.93283,10
134.43312,-13.41446,67.97182,10
134.43115,-13.41398,67.99571,10
134.40846,-13.41104,69.056854,10
134.4669,-13.41056,68.31438,10
134.41325,-13.41049,67.97182,10
134.4064,-13.4104,63.343746,10
134.46497,-13.41031,67.93473,10
134.47179,-13.40999,69.10082,10
134.41805,-13.40994,67.97182,10
134.41122,-13.40988,67.83836,10
134.46985,-13.40978,67.54857,10
134.42284,-13.40939,68.05665,10
134.41603,-13.40936,67.97182,10
134.42082,-13.40884,67.12873,10
134.42766,-13.40884,70.122055,10
134.46625,-13.40439,67.97182,10
134.46428,-13.40414,62.62697,10
134.46918,-13.40362,63.55969,10
134.47404,-13.40309,63.153725,10
134.4608,-13.39877,62.724384,10
134.45883,-13.39849,65.220024,10
134.46367,-13.39797,66.06169,10
134.45537,-13.39315,67.7991,10
134.45337,-13.39283,67.93473,10
134.46019,-13.3926,62.85843,10
134.45821,-13.39231,68.70331,10
134.43411,-13.37682,70.23646,10
133.62756,-13.37492,79.22275,10
133.62589,-13.37444,69.75336,10
132.34598,-13.37356,64.56575,10
134.26454,-13.37068,65.704956,10
132.76053,-13.3657,66.531105,10
134.42215,-13.35314,67.97182,10
133.5349,-13.35155,73.1378,10
132.76768,-13.3428,64.83802,10
134.41139,-13.34182,65.57203,10
134.40541,-13.32996,65.50209,10
133.97682,-13.32872,69.8242,10
133.97333,-13.32569,65.61237,10
133.9785,-13.32515,69.8242,10
134.40001,-13.3243,68.90724,10
134.36232,-13.31654,68.59658,10
134.35963,-13.31616,68.05665,10
134.37178,-13.30917,65.83115,10
134.36125,-13.30411,70.07595,10
134.35858,-13.30372,66.34932,10
134.36624,-13.30354,70.07595,10
133.55467,-13.30329,74.84201,10
134.36356,-13.30319,76.58684,10
133.55807,-13.30291,74.693405,10
134.36856,-13.30265,56.54843,10
134.36571,-13.29732,64.32038,10
134.36304,-13.29697,70.47357,10
133.55383,-13.2968,69.65074,10
133.56866,-13.2952,59.866867,10
133.57095,-13.29486,70.43795,10
133.51979,-13.29403,70.52038,10
133.52299,-13.29344,70.9959,10
133.51935,-13.28748,70.24238,10
133.65063,-13.28651,70.2166,9
133.64716,-13.28626,73.295975,9
134.35957,-13.28547,64.39313,10
134.35689,-13.28508,66.14705,10
133.64421,-13.28064,70.31264,10
132.10011,-13.27995,65.04915,10
132.84981,-13.2722,69.02334,9
132.8398,-13.27095,70.59902,10
132.84665,-13.27019,69.000565,9
134.34804,-13.26794,64.21001,10
132.84276,-13.26607,68.505516,9
134.3425,-13.26229,69.592926,10
134.31245,-13.25936,69.978134,10
134.38576,-13.25744,65.976,10
132.83934,-13.25727,71.64546,10
134.27676,-13.25704,65.77562,10
134.39055,-13.2569,70.19691,10
134.28172,-13.25649,70.33774,10
132.85194,-13.25588,71.29643,10
134.29176,-13.25537,70.33774,10
132.83543,-13.25309,71.40021,10
132.8418,-13.25244,70.77596,10
132.84807,-13.2518,71.63745,10
134.27129,-13.25134,70.03281,10
132.83881,-13.25046,69.46619,10
132.84505,-13.24978,71.468506,10
134.39951,-13.24963,67.814644,10
132.83456,-13.24632,68.036194,10
132.84117,-13.24564,67.36972,10
134.26584,-13.24563,71.693474,10
132.83823,-13.24366,68.32108,10
134.25542,-13.24047,71.657974,10
134.26045,-13.23992,70.11159,10
134.33012,-13.23854,70.070175,10
134.33495,-13.23801,70.19913,10
134.24998,-13.23475,76.58684,10
134.25497,-13.23421,70.11159,9
134.24585,-13.23055,71.232216,9
134.25087,-13.22996,70.11159,10
134.24951,-13.22849,69.978134,10
134.25455,-13.22794,71.44036,10
134.34322,-13.22454,65.85024,10
134.25032,-13.22371,70.11159,10
134.25536,-13.22313,70.11159,10
134.25397,-13.2217,70.11159,10
134.25404,-13.21066,64.180244,10
134.34723,-13.20621,66.90083,9
134.35201,-13.20566,71.10449,10
134.35083,-13.20488,76.58684,10
134.25343,-13.20442,71.886345,10
134.25198,-13.20298,66.35399,10
134.33684,-13.20113,69.87027,10
134.34166,-13.20058,66.90083,10
134.33562,-13.20026,72.481125,10
134.34648,-13.20002,70.3867,10
134.34044,-13.19974,72.1408,10
134.35124,-13.19947,70.19691,10
134.35004,-13.1987,70.19691,10
134.35483,-13.19818,72.26176,10
134.25288,-13.19817,70.206505,10
134.3008,-13.19773,66.66565,10
134.31673,-13.19716,70.065674,10
134.25143,-13.19673,70.11159,10
134.31056,-13.19668,70.51065,10
134.32158,-13.19661,69.8373,10
134.26746,-13.19651,70.9485,10
134.25633,-13.19621,66.57817,10
134.31544,-13.19616,70.6264,10
134.3264,-13.19605,70.07595,10
134.27229,-13.19595,69.772026,10
134.32028,-13.19563,76.58684,10
134.33124,-13.1955,76.58684,10
134.27715,-13.1954,67.39826,10
134.26602,-13.19517,71.50489,10
134.32513,-13.19511,70.07595,10
134.33607,-13.19494,66.21486,9
134.282,-13.19485,70.6144,10
134.27089,-13.19465,70.176125,10
134.32997,-13.19459,70.886024,10
134.34087,-13.19439,70.28174,10
134.28688,-13.19429,70.66204,10
134.27574,-13.19413,71.665535,10
134.33482,-13.19407,66.25224,9
134.34567,-13.19384,70.19691,10
134.29173,-13.19373,70.21678,10
134.28059,-13.19361,65.153206,10
134.33965,-13.19355,62.85869,10
134.35046,-13.19329,70.19691,10
134.29659,-13.19318,72.28163,10
134.28548,-13.19308,70.54895,10
134.34444,-13.19303,70.19691,10
134.35526,-13.19274,70.737595,10
134.30142,-13.19263,70.21678,10
134.29036,-13.19256,70.21678,10
134.34924,-13.19251,70.19691,10
134.30629,-13.19207,71.545555,10
134.29523,-13.19204,71.64366,10
134.35403,-13.192,70.19691,10
134.25227,-13.19193,71.01241,10
134.30008,-13.19152,70.3117,10
134.31114,-13.19151,60.592964,10
134.35883,-13.19148,67.34694,10
134.30495,-13.191,71.9718,10
134.31601,-13.19096,68.29267,10
134.27168,-13.18972,71.46391,10
134.35449,-13.18655,79.22275,10
134.35736,-13.1791,66.516045,10
133.60677,-13.16615,78.7264,10
133.77826,-13.16565,71.81096,10
133.60893,-13.16521,76.27983,9
134.35217,-13.16174,72.15307,10
133.77611,-13.16124,72.29118,10
134.35706,-13.16119,65.593315,10
134.3517,-13.15552,69.999725,10
134.32811,-13.10169,64.73264,9
132.73347,-13.03081,60.363167,10
133.63948,-13.0301,75.71038,10
133.62782,-13.02485,76.11957,10
133.6333,-13.02425,76.78245,10
133.63799,-13.01719,76.24835,10
133.63177,-13.01134,75.32811,10
133.63725,-13.01074,74.83319,10
133.62535,-13.00551,75.71169,9
133.63106,-13.00488,75.89667,10
133.62471,-12.99904,74.32713,10
132.65424,-12.9356,67.709885,10
132.65182,-12.93462,67.30326,10
133.11896,-12.93053,81.62871,10
133.10149,-12.92577,72.29563,9
133.10724,-12.92511,81.784485,10
133.104,-12.92292,72.29563,10
133.1098,-12.92231,74.76443,9
133.84462,-12.92076,66.569824,10
133.10085,-12.9191,79.22275,9
133.10677,-12.91843,74.19505,9
133.10327,-12.91627,76.58684,10
133.82822,-12.90971,76.58684,9
133.88379,-12.89701,70.73064,10
133.72469,-12.82878,74.96452,10
133.72205,-12.82428,75.60681,9
133.6969,-12.81894,77.35757,10
133.70204,-12.81836,78.40212,10
142.36862,-12.78052,64.4404,9
134.05118,-12.72796,73.20933,9
134.05594,-12.72743,67.48184,9
134.05305,-12.72344,71.35932,9
133.61392,-12.70944,74.95769,10
133.62941,-12.70119,59.57412,10
132.72,-12.69616,59.389015,10
133.62282,-12.68889,78.90648,10
133.62219,-12.68244,76.09502,10
132.85553,-12.68139,65.958626,10
133.61609,-12.67659,76.32675,10
133.61462,-12.66372,78.4329,10
133.61165,-12.66292,76.327286,10
133.60844,-12.65787,60.63102,10
133.60556,-12.65711,66.16838,10
133.59123,-12.65322,76.28497,10
133.59389,-12.65193,76.785255,10
133.59628,-12.64614,75.14082,10
134.00581,-12.58511,72.7132,10
132.65445,-12.57035,66.541214,9
132.66057,-12.5697,68.5543,9
132.66685,-12.56902,64.056755,10
132.65421,-12.56867,68.78245,9
132.67325,-12.56833,66.63671,10
132.66039,-12.56797,69.2436,9
132.67966,-12.56764,79.22275,10
132.66666,-12.56725,62.96038,9
132.68585,-12.56698,76.58684,9
132.67299,-12.56653,66.63671,9
132.67938,-12.5658,67.842125,9
132.68556,-12.56509,66.08722,9
132.67891,-12.56085,68.53175,9
132.68506,-12.56019,76.58684,10
132.67862,-12.559,66.702995,9
132.68477,-12.55831,68.207115,10
132.67805,-12.55406,69.03982,10
132.6842,-12.5534,66.44621,10
132.69048,-12.55273,63.994804,10
132.67781,-12.55221,68.207115,10
132.68398,-12.55152,66.44621,10
132.68347,-12.5466,67.92998,10
132.6898,-12.54593,64.05703,10
132.67703,-12.54542,64.44024,9
132.68327,-12.54472,68.11746,10
132.67647,-12.54047,64.7502,10
132.68271,-12.53981,66.44621,10
132.68903,-12.53914,66.3773,10
132.6763,-12.53862,65.59216,10
132.68254,-12.53792,76.58684,10
132.68886,-12.53721,68.207115,10
134.05536,-12.535,69.269516,10
132.6821,-12.533,68.36853,10
132.6752,-12.52684,66.44621,9
132.68152,-12.52618,68.36853,9
132.67516,-12.52499,66.336655,9
132.68146,-12.52429,71.10449,9
134.01472,-12.52052,69.37434,10
132.67467,-12.52002,66.336655,9
132.68094,-12.51936,66.72689,9
132.68707,-12.51872,67.95387,9
132.68086,-12.51748,66.702995,9
132.68694,-12.5168,64.35516,10
134.01466,-12.51622,63.052986,10
132.67397,-12.51322,68.29887,9
133.98825,-12.51297,64.278534,9
132.68021,-12.51257,66.47011,10
132.6739,-12.51137,65.3921,9
133.98738,-12.51084,68.57866,9
132.68013,-12.51068,76.58684,10
132.67313,-12.50457,66.31276,9
132.67937,-12.50389,66.44621,9
132.68539,-12.50322,64.473175,10
132.69151,-12.50255,67.74526,10
132.69763,-12.50187,66.44621,10
132.70375,-12.5012,68.28407,10
132.67236,-12.49778,68.39837,9
132.67867,-12.49709,66.44621,9
132.68481,-12.49641,66.44621,9
132.69087,-12.49574,68.27497,10
132.6969,-12.49508,66.44621,10
132.70306,-12.49441,66.884125,10
132.72771,-12.49169,65.09501,10
132.67796,-12.49029,75.043724,10
132.6841,-12.48962,70.64645,10
142.19067,-12.48435,64.058075,9
132.73927,-12.48357,68.61813,10
132.7455,-12.48289,65.49886,10
132.68332,-12.48283,67.13528,9
132.75151,-12.48223,64.9052,10
134.88934,-12.48171,65.50032,9
134.88872,-12.47577,62.796753,10
134.47525,-12.47494,64.17762,10
132.75688,-12.47479,66.86023,10
132.76295,-12.47413,66.86023,10
132.76906,-12.47346,66.726776,10
133.95876,-12.47182,64.17356,10
142.21564,-12.46959,64.137146,9
132.68172,-12.46926,68.66306,9
134.47452,-12.46885,65.37127,9
132.68098,-12.46246,65.72754,9
132.67621,-12.44009,68.257774,9
133.84694,-12.43974,76.27484,10
134.46648,-12.43889,71.17936,9
133.97546,-12.43808,71.32307,10
134.46635,-12.43773,70.81838,9
133.84607,-12.43343,73.62218,10
142.17886,-12.43338,67.19114,9
133.96983,-12.43235,77.919044,10
133.97478,-12.43179,72.88842,10
133.86028,-12.42873,81.5009,10
133.96419,-12.42662,74.0874,10
133.90829,-12.42649,78.02461,10
133.90178,-12.42382,81.41455,10
133.90659,-12.42325,79.89691,10
133.91133,-12.42269,80.498795,10
133.90291,-12.4207,81.14042,10
133.90767,-12.42017,80.77791,10
133.91241,-12.41965,76.54678,10
133.91731,-12.4191,65.533966,10
133.90128,-12.41749,65.533966,10
133.90607,-12.41693,81.10684,9
133.96143,-12.41676,76.14966,10
133.91087,-12.41636,77.41892,10
133.96635,-12.41618,74.026184,10
133.96254,-12.41407,74.768364,10
133.90715,-12.41384,79.8831,10
133.91208,-12.4133,76.4732,9
134.45378,-12.40832,60.363167,10
133.91139,-12.40699,65.37127,10
132.66653,-12.4068,64.27539,9
134.44846,-12.40277,68.48435,10
132.60927,-12.39936,64.13494,9
132.70282,-12.39591,68.75314,9
133.91513,-12.39381,82.0526,9
133.97508,-12.39359,73.56692,10
132.72742,-12.39318,68.43835,9
133.92508,-12.39272,77.39269,10
132.73351,-12.3925,64.609085,9
132.74561,-12.39116,66.4504,9
133.91335,-12.39052,79.29399,9
133.91846,-12.38993,77.03478,10
133.92331,-12.38936,81.46253,10
132.7083,-12.38844,68.65958,9
132.71449,-12.38776,68.807106,9
133.91437,-12.38751,81.460655,9
133.91939,-12.38696,81.31306,9
134.05026,-12.3853,72.911064,10
132.7451,-12.38438,66.75109,9
134.06004,-12.38422,73.598694,10
133.91757,-12.38365,76.54678,9
134.04834,-12.38112,70.64645,10
133.91847,-12.38068,76.65209,10
134.05324,-12.38054,70.509636,10
134.05815,-12.37997,71.72202,10
134.06793,-12.37882,63.850372,10
134.05449,-12.3785,73.5073,10
133.93864,-12.37849,75.97101,9
134.07283,-12.37825,65.655846,10
134.05939,-12.37796,71.68421,10
132.75053,-12.37694,68.77946,9
133.93692,-12.37503,78.96344,9
133.96094,-12.37226,73.97992,10
132.74983,-12.37017,66.75109,9
133.25308,-12.36693,63.66939,10
133.96045,-12.36595,73.81689,10
132.74303,-12.36408,65.61887,9
133.95488,-12.36022,73.975525,9
132.73622,-12.35798,68.26603,9
132.74229,-12.35732,68.73334,9
133.95409,-12.35394,74.47806,10
132.73555,-12.35121,65.81408,9
132.73161,-12.34908,68.573975,9
135.12129,-12.34766,69.95499,9
135.12547,-12.34715,67.58144,9
132.72488,-12.343,68.859184,9
134.92136,-12.34156,72.13012,9
134.92561,-12.34107,65.8493,10
133.08377,-12.34,63.243504,10
132.72211,-12.33897,64.92606,9
132.72812,-12.33833,68.56224,9
132.72432,-12.33622,68.12987,9
132.72153,-12.33219,64.26144,9
132.71762,-12.33013,65.41391,9
132.69601,-12.32807,66.61764,9
132.70213,-12.32741,66.75109,9
132.69829,-12.32548,67.16511,9
132.66493,-12.32452,64.96444,9
132.71068,-12.32407,65.16035,9
132.66725,-12.32212,65.24063,9
132.6636,-12.31092,63.309174,9
134.00108,-12.30603,73.325905,9
133.99469,-12.30486,75.97105,10
133.99966,-12.3043,73.974304,10
134.00461,-12.30375,73.75191,9
132.65315,-12.30309,68.03637,9
133.99535,-12.30036,71.38028,10
134.00035,-12.29977,71.79031,10
134.00531,-12.29918,74.13584,10
133.99384,-12.29861,72.69719,10
133.99883,-12.29805,78.241516,10
134.00383,-12.29749,70.45144,10
133.78026,-12.29364,66.16838,10
133.7856,-12.29302,73.30669,10
133.778,-12.29044,72.7232,10
132.64568,-12.29017,62.431576,9
133.7834,-12.28986,72.01792,10
132.65176,-12.2895,62.87159,9
133.98399,-12.28901,72.536255,10
133.77936,-12.28732,74.054756,10
133.98735,-12.28664,73.45691,10
134.0139,-12.28548,76.61403,10
134.01236,-12.28387,73.200226,10
133.77831,-12.28101,74.72796,10
133.77237,-12.27527,73.18832,10
133.97504,-12.26895,73.71277,10
133.99501,-12.26676,74.66937,10
134.01498,-12.26457,72.80293,10
133.92621,-12.26395,72.34879,10
133.93616,-12.2628,73.89077,9
133.99593,-12.26222,70.51975,10
133.94119,-12.26221,71.79958,10
134.00044,-12.25535,73.98629,10
133.94563,-12.25534,77.424126,10
132.67299,-12.25284,66.35819,9
132.67918,-12.25216,66.35819,9
132.66972,-12.25076,67.59841,9
132.67584,-12.25005,68.104225,9
132.68193,-12.24935,66.35819,9
133.9449,-12.24906,76.964005,10
134.00003,-12.24906,68.39952,10
132.70601,-12.24657,64.31123,9
132.67245,-12.24604,66.09986,9
134.02959,-12.24565,63.57312,10
132.67854,-12.24537,68.07885,9
132.68457,-12.24472,65.99949,9
132.69063,-12.24406,63.273106,9
132.67526,-12.24325,67.36017,9
132.70273,-12.24275,65.90299,9
132.68129,-12.24256,65.99949,9
133.94913,-12.24221,68.32886,10
132.68724,-12.24188,65.40979,9
133.95416,-12.24164,70.670586,10
133.95912,-12.24107,70.670586,10
133.90802,-12.24055,70.900375,10
132.70546,-12.23979,66.036446,9
133.16922,-12.23837,66.231346,10
132.70207,-12.23598,77.919044,9
132.7081,-12.23532,66.58594,9
133.9585,-12.23479,68.21699,10
132.7142,-12.23466,68.6143,9
133.9072,-12.23426,68.27018,10
133.96347,-12.23422,70.44222,10
132.72037,-12.234,64.6712,9
133.91231,-12.23368,68.27018,10
132.72643,-12.23334,65.95509,9
133.9174,-12.2331,68.27018,10
132.7048,-12.23301,66.60983,9
133.92253,-12.23252,70.509636,10
133.1629,-12.23242,76.58684,10
132.71085,-12.23232,66.58594,9
133.16872,-12.23177,60.577362,10
132.717,-12.23161,66.17346,9
132.7231,-12.23091,68.0564,9
133.99814,-12.23026,66.43624,10
132.70741,-12.22855,64.76781,9
133.96286,-12.22793,68.21699,10
132.71352,-12.2279,67.924194,9
132.72568,-12.22659,65.09501,9
133.92195,-12.22622,76.58684,10
133.16216,-12.22584,68.107,10
133.16797,-12.22519,65.761696,10
132.70059,-12.22244,77.919044,9
133.95731,-12.22221,76.58684,10
132.70668,-12.22179,65.26272,9
133.92148,-12.2199,68.16679,10
132.70341,-12.21948,66.58594,9
133.92657,-12.21933,68.16679,10
133.16714,-12.21861,68.25388,10
133.17296,-12.21797,71.3856,10
133.95161,-12.2165,76.58684,10
133.9566,-12.21593,68.28542,10
133.16649,-12.21203,66.231346,10
133.99606,-12.21148,61.869137,10
133.17227,-12.21138,65.761696,10
134.01566,-12.20926,64.02405,9
133.17162,-12.20479,63.677753,10
134.11502,-12.20428,69.62305,10
133.96016,-12.20283,68.559685,10
133.99518,-12.20086,65.162125,10
133.98965,-12.19952,68.00962,10
133.93442,-12.19935,68.042915,10
133.99442,-12.19898,68.95879,10
133.93936,-12.1988,69.764015,10
133.96028,-12.19867,76.58684,10
133.95943,-12.19656,78.17178,10
133.96442,-12.196,59.94931,10
